"","common name","scientific name","kingdom","phylum","class","order","family","genus","longitude","latitude","ssp","Depth method","S Thermal safety margin","S Conservation status","S Vertical habitat","S Cumulative impacts","AC Habitat fragmentation","AC Geographic range extent","AC Maximum body length","AC Thermal habitat availability","E Time of climate emergence","E Thermal habitat loss","E Fraction of species lost","E Climate velocity","Sensitivity","Sensitivity SD","Adaptive capacity","Adaptive capacity SD","Exposure","Exposure SD","Vulnerability","Vulnerability SD","S Thermal safety margin risk","S Conservation status risk","S Vertical habitat risk","S Cumulative impacts risk","AC Habitat fragmentation risk","AC Geographic range extent risk","AC Maximum body length risk","AC Thermal habitat availability risk","E Time of climate emergence risk","E Thermal habitat loss risk","E Fraction of species lost risk","E Climate velocity risk","Sensitivity risk","Adaptive capacity risk","Exposure risk","Overall Risk"
"6484","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.875,45.375,"SSP1-2.6","SST",1,0,0.58746807,0.680837587,0.954528864,0.245435877,0.231286617,0.802129731,0.069483451,0.676910066,0.501916825,0.008365139,0.567076414,0.417275255,0.558345272,0.374731884,0.31416887,0.326709527,0.464662554,0.246333673,"Critical","Low","Moderate","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6485","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.625,45.375,"SSP1-2.6","SST",1,0,0.448845294,0.769949894,0.954528864,0.245435877,0.231286617,0.786516305,0.069483451,0.676910066,0.504948362,0.014657186,0.554698797,0.433405859,0.554441916,0.371412694,0.316499766,0.325338009,0.458026422,0.203404326,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6486","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.375,45.375,"SSP1-2.6","SST",1,0,0.521437946,0.823383437,0.954528864,0.245435877,0.231286617,0.780007787,0.069483451,0.676910066,0.553436128,0.035785742,0.586205346,0.437915892,0.552814786,0.370068921,0.333903847,0.328958072,0.476167782,0.210537585,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6487","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-60.125,45.375,"SSP1-2.6","SST",1,0,0.651875607,0.829660628,0.954528864,0.245435877,0.231286617,0.778686863,0.069483451,0.676910066,0.552884475,0.042860216,0.620384059,0.437330174,0.552484555,0.369799097,0.335534552,0.326710721,0.493542914,0.246205085,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","High","High"
"6488","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.875,45.375,"SSP1-2.6","SST",1,0,0.457554115,0.796620861,0.954528864,0.245435877,0.231286617,0.7807471,0.100258844,0.676910066,0.58288938,0.100531918,0.563543744,0.437277318,0.552999614,0.370220367,0.365147552,0.308109737,0.467976686,0.104149538,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6489","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.625,45.375,"SSP1-2.6","SST",1,0,0.462340779,0.750952254,0.954528864,0.245435877,0.231286617,0.794066169,0.100258844,0.676910066,0.586739773,0.083808143,0.553323258,0.429349031,0.556329382,0.373000973,0.361929207,0.313887155,0.463123681,0.119548056,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6490","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.375,45.375,"SSP1-2.6","SST",1,0,0.567099205,0.728970059,0.954528864,0.245435877,0.231286617,0.807711122,0.100258844,0.676910066,0.573993802,0.081153504,0.574017316,0.422301369,0.55974062,0.375950631,0.358079054,0.311679009,0.471673258,0.164525772,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6491","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-59.125,45.375,"SSP1-2.6","SST",1,0,0.56693435,0.728703781,0.954528864,0.245435877,0.231286617,0.815696475,0.122456428,0.676910066,0.57794507,0.06448642,0.573909533,0.422269721,0.561736958,0.37772332,0.360449496,0.311815362,0.471534871,0.16394217,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6492","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.875,45.375,"SSP1-2.6","SST",1,0,0.487584554,0.733296073,0.954528864,0.245435877,0.231286617,0.81327005,0.122456428,0.676910066,0.560121197,0.068300649,0.555220157,0.425199615,0.561130352,0.377181083,0.356947085,0.306571722,0.461204735,0.12874869,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6493","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.625,45.375,"SSP1-2.6","SST",1,0,0.664064019,0.740354694,0.954528864,0.245435877,0.231286617,0.816909277,0.122456428,0.676910066,0.552790992,0.06881942,0.601104678,0.425753746,0.562040159,0.377995515,0.355244227,0.304807571,0.482613203,0.192532184,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6494","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.375,45.375,"SSP1-2.6","SST",1,0,0.489911434,0.749263444,0.954528864,0.245435877,0.231286617,0.823056751,0.122456428,0.676910066,0.56297523,0.063660171,0.55979372,0.42736904,0.563577027,0.379387126,0.356500474,0.308667129,0.462601841,0.137114384,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6495","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-58.125,45.375,"SSP1-2.6","SST",1,0,0.402412721,0.742000421,0.954528864,0.245435877,0.231286617,0.827603908,0.393240721,0.676910066,0.565670576,0.030175544,0.536103285,0.433156512,0.564713817,0.380429175,0.416499227,0.282755986,0.463256673,0.134328433,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","High","Critical","High","Low","High","Moderate","High","High"
"6496","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-57.875,45.375,"SSP1-2.6","SST",1,0,0.298133772,0.7236957,0.954528864,0.245435877,0.231286617,0.829816824,0.393240721,0.676910066,0.561184592,0.018920585,0.505457368,0.443723115,0.565267045,0.380940176,0.412563991,0.287109416,0.449464778,0.125847096,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","High","Critical","High","Low","High","Moderate","High","High"
"6497","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-57.625,45.375,"SSP1-2.6","SST",1,0,0.063744023,0.710288022,0.954528864,0.245435877,0.231286617,0.829970917,0.122456428,0.676910066,0.549055004,0.064186715,0.443508011,0.490501427,0.565305569,0.380975853,0.353152053,0.305460666,0.409294791,0.107222984,"Critical","Low","Low","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","Moderate","Moderate","High","Moderate"
"6498","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-57.375,45.375,"SSP1-2.6","SST",1,0,0.062614085,0.705803514,0.954528864,0.245435877,0.231286617,0.832648572,0.122456428,0.676910066,0.560997555,0.060847748,0.4421044,0.489984327,0.565974982,0.381597756,0.355302949,0.309118519,0.409420358,0.1057132,"Critical","Low","Low","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","Moderate","Moderate","High","Moderate"
"6499","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-57.125,45.375,"SSP1-2.6","SST",1,0,0.067365043,0.705576223,0.954528864,0.245435877,0.231286617,0.834158747,0.126607103,0.676910066,0.563593659,0.116425428,0.443235317,0.488721349,0.566352526,0.381950128,0.370884064,0.291667238,0.41277033,0.141106259,"Critical","Low","Low","Critical","Low","High","Critical","Low","Moderate","Critical","High","Moderate","Moderate","Moderate","High","Moderate"
"6500","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-56.875,45.375,"SSP1-2.6","SST",1,0,0.083296351,0.701457492,0.954528864,0.245435877,0.231286617,0.831402344,0.449328964,0.676910066,0.600786542,0.046363794,0.446188461,0.48395741,0.565663425,0.381307853,0.443347342,0.281051813,0.438508018,0.282148903,"Critical","Low","Low","Critical","Low","High","Critical","Low","Critical","Critical","High","Low","Moderate","Moderate","High","High"
"6501","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-56.625,45.375,"SSP1-2.6","SST",1,0,0.103588917,0.711647117,0.954528864,0.245435877,0.231286617,0.839005577,0.449328964,0.676910066,0.595811541,0.030354452,0.453809009,0.480763912,0.567564234,0.383088911,0.438101256,0.28768368,0.43840655,0.244816592,"Critical","Low","Low","Critical","Low","High","Critical","Low","Critical","Critical","High","Low","Moderate","Moderate","High","High"
"6502","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-56.375,45.375,"SSP1-2.6","SST",1,0,0.726157927,0.719310769,0.954528864,0.245435877,0.231286617,0.842074663,0.40656966,0.676910066,0.551099639,0.012272152,0.611367174,0.428031943,0.568331505,0.383816171,0.411712879,0.288292423,0.495472839,0.184809105,"Critical","Low","High","Critical","Low","High","Critical","Low","High","Critical","High","Low","High","Moderate","High","High"
"6503","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-56.125,45.375,"SSP1-2.6","SST",1,0,0.801805836,0.695587627,0.954528864,0.245435877,0.231286617,0.848934492,0.100258844,0.676910066,0.539738287,0.006416157,0.624348366,0.43492958,0.570046462,0.385458824,0.330830838,0.327526836,0.491318939,0.271259833,"Critical","Low","High","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6504","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-55.875,45.375,"SSP1-2.6","SST",1,0,0.784769669,0.680139282,0.954528864,0.245435877,0.231286617,0.846098507,0.122456428,0.676910066,0.509905623,0.021343667,0.616227238,0.43185987,0.569337466,0.384776863,0.332653946,0.311462956,0.485449163,0.243509694,"Critical","Low","High","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6505","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-55.625,45.375,"SSP1-2.6","SST",1,0,0.853845701,0.695365904,0.954528864,0.245435877,0.231286617,0.847816071,0.100258844,0.676910066,0.506576191,0.010886645,0.637302901,0.442706174,0.569766857,0.385189402,0.323657936,0.319363529,0.495179993,0.272057281,"Critical","Low","High","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6506","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-55.375,45.375,"SSP1-2.6","SST",1,0,0.485695699,0.724284707,0.954528864,0.245435877,0.231286617,0.845820737,0.100258844,0.676910066,0.497078879,0.00991006,0.552495102,0.424061827,0.569268024,0.384710285,0.321039462,0.317899014,0.453054138,0.195468713,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6507","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-55.125,45.375,"SSP1-2.6","SST",1,0,0.391652228,0.723730677,0.954528864,0.245435877,0.231286617,0.84636829,0.100258844,0.676910066,0.49588344,0.008065474,0.528845726,0.431457357,0.569404912,0.384841564,0.320279456,0.318281213,0.440685551,0.155479397,"Critical","Low","Moderate","Critical","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6508","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-54.875,45.375,"SSP1-2.6","SST",1,0,0.524496324,0.697365902,0.954528864,0.245435877,0.231286617,0.846467518,0.100258844,0.676910066,0.494114536,0.00373644,0.555465556,0.419224545,0.569429719,0.384865371,0.318754971,0.319376101,0.454925006,0.213009589,"Critical","Low","Moderate","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6509","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-54.625,45.375,"SSP1-2.6","SST",1,0,0.625559372,0.664710419,0.954528864,0.245435877,0.231286617,0.846039151,0.100258844,0.676910066,0.474150303,0.002752068,0.572567448,0.417065359,0.569322627,0.384762633,0.31351782,0.316181099,0.462881966,0.242565199,"Critical","Low","Moderate","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6510","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-54.375,45.375,"SSP1-2.6","SST",1,0,0.603637734,0.643608676,0.954528864,0.245435877,0.231286617,0.845569512,0.100258844,0.676910066,0.465880236,0.006490083,0.561811602,0.414761592,0.569205217,0.384650102,0.312384807,0.313585989,0.457153005,0.23024226,"Critical","Low","Moderate","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6511","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-54.125,45.375,"SSP1-2.6","SST",1,0,0.635231979,0.632123782,0.954528864,0.245435877,0.231286617,0.844955123,0.100258844,0.676910066,0.449337127,0.007500782,0.56683894,0.41548149,0.56905162,0.384503054,0.308501705,0.310658431,0.458814253,0.236980085,"Critical","Low","Moderate","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6512","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-53.875,45.375,"SSP1-2.6","SST",1,0,0.63569458,0.635961291,0.954528864,0.245435877,0.231286617,0.845974683,0.100258844,0.676910066,0.451355151,0.007161466,0.567913968,0.415711945,0.56930651,0.384747179,0.308921382,0.311074563,0.459379392,0.238128559,"Critical","Low","Moderate","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6513","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-53.625,45.375,"SSP1-2.6","SST",1,0,0.730690702,0.642405846,0.954528864,0.245435877,0.231286617,0.846772823,0.100258844,0.676910066,0.440124324,0.005152225,0.593274137,0.423752037,0.569506045,0.38493865,0.305611365,0.310054734,0.471051575,0.26054364,"Critical","Low","High","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6514","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-53.375,45.375,"SSP1-2.6","SST",1,0,0.746197458,0.629282741,0.954528864,0.245435877,0.231286617,0.846774136,0.100258844,0.676910066,0.448962285,0.013473475,0.59387005,0.425080726,0.569506373,0.384938965,0.309901167,0.308681501,0.471416086,0.251243524,"Critical","Low","High","High","Low","High","Critical","Low","Moderate","Critical","High","Low","High","Moderate","High","High"
"6515","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-53.125,45.375,"SSP1-2.6","SST",1,0,0.740992315,0.613861475,0.954528864,0.245435877,0.231286617,0.847817338,0.344153787,0.676910066,0.451023778,0.006944759,0.588713447,0.424091746,0.569767174,0.385189707,0.369758098,0.278828228,0.473978568,0.16416347,"Critical","Low","High","High","Low","High","Critical","Low","High","Critical","High","Low","High","Moderate","High","High"
"6516","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-52.875,45.375,"SSP1-2.6","SST",1,0,0.626400695,0.622358724,0.954528864,0.245435877,0.231286617,0.848641987,0.344153787,0.676910066,0.438806348,0.006798105,0.562189855,0.414519192,0.569973336,0.385388301,0.366667077,0.277769276,0.461632142,0.148017252,"Critical","Low","Moderate","High","Low","High","Critical","Low","High","Critical","High","Low","High","Moderate","High","High"
"6517","Atlantic Halibut","Hippoglossus hippoglossus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossus",-52.625,45.375,"SSP1-2.6","SST",1,0,0.643827119,0.627404768,0.954528864,0.245435877,0.231286617,0.845855833,0.069483451,0.676910066,0.398682464,0.003190454,0.567807972,0.415742922,0.569276798,0.384718695,0.287066609,0.312177365,0.457287974,0.270592167,"Critical","Low","Moderate","High","Low","High","Critical","Low","Low","Critical","High","Low","High","Moderate","Moderate","High"
